date,symbol,weight,asset_return,return_contribution,start_value,pnl_contribution,is_rebalance,signal_date
2020-01-27,NEE,0.06995368700351917,0.011451497799533472,0.000801074492790053,995641.5635929916,797.583060555951,False,
2020-01-27,NEM,0.06791417890795423,0.006096194449817904,0.00041401804052261076,995641.5635929916,412.21356922163875,False,
2020-01-27,NFLX,0.06950656116963408,-0.029108722322761182,-0.0020232471886968933,995641.5635929916,-2014.4289944892992,False,
2020-01-27,NKE,0.06624005248728156,-0.017543868832139542,-0.0011621067922709062,995641.5635929916,-1157.041823718641,False,
2020-01-27,NSC,0.06836816754378282,-0.025016823501265884,-0.0017103543805477893,995641.5635929916,-1702.8999097467236,False,
2020-01-27,NTAP,0.062179908203404466,-0.027587384851921026,-0.0017153810576644403,995641.5635929916,-1707.904678410823,False,
2020-01-27,NTRS,0.06336623821548636,-0.031096276094281672,-0.001970454038604786,995641.5635929916,-1961.8659399845942,False,
2020-01-27,OXY,0.059616736162970134,-0.023211736473275457,-0.0013838079692116538,995641.5635929916,-1377.7767301783333,False,
2020-01-27,PEP,0.06851685696214821,-0.0054575901853486375,-0.00037393692608755653,995641.5635929916,-372.3071457749717,False,
2020-01-27,PLD,0.06958488825187636,-0.012064520475302931,-0.0008395083090864287,995641.5635929916,-835.8493655081204,False,
2020-01-27,VLO,0.06456350347920313,-0.04716557230244367,-0.0030451745914474287,995641.5635929916,-3031.902391642367,False,
2020-01-27,VMC,0.06714439447537841,-0.011670931823120068,-0.0007836376502268212,995641.5635929916,-780.22221536217,False,
2020-01-27,VRSK,0.06953067703679588,-0.008167005920096226,-0.0005678574509878107,995641.5635929916,-565.3824803994344,False,
2020-01-27,VRSN,0.0670517790299583,-0.01400703044671714,-0.0009391963103791758,995641.5635929916,-935.1028829866913,False,
2020-01-28,A,0.06628114073079737,0.0071626936699291655,0.0004747515071481665,979134.1018079885,464.84539053350886,False,
2020-01-28,NEE,0.07194763336069494,-0.003486513870545216,-0.0002508464216649646,979134.1018079885,-245.6122857686731,False,
2020-01-28,NEM,0.06948015876645705,-0.005834877204162536,-0.00040540819452799403,979134.1018079885,-396.9489884147657,False,
2020-01-28,NFLX,0.06862103170990679,0.01644899149380752,0.0011287467668925526,979134.1018079885,1105.1944517700106,False,
2020-01-28,NKE,0.06617511073054891,0.0016959876492703696,0.00011223217048811006,979134.1018079885,109.89034544483667,False,
2020-01-28,NSC,0.06778161357160827,0.010362137603766364,0.0007023624068343225,979134.1018079885,687.7069843594214,False,
2020-01-28,NTAP,0.061483913427316315,-0.0213205241011013,-0.0013108692580571235,979134.1018079885,-1283.516793575466,False,
2020-01-28,NTRS,0.06243087074897495,0.013101776635409124,0.000817955323707167,979134.1018079885,800.8879511970792,False,
2020-01-28,OXY,0.05921469140169116,-0.0009699542652596982,-5.743554249110712e-05,979134.1018079885,-56.237098308884725,False,
2020-01-28,PEP,0.06929175822516744,0.002110616666990417,0.0001462483397951087,979134.1018079885,143.19673682619324,False,
2020-01-28,PLD,0.06990437515111296,0.006000628567669697,0.0004194701905368681,979134.1018079885,410.71756824654216,False,
2020-01-28,VLO,0.06255548147116252,0.010581938438458005,0.0006619582539159422,979134.1018079885,648.1459003823704,False,
2020-01-28,VMC,0.06747954908791959,0.017425101410295296,0.0011758379859779984,979134.1018079885,1151.3030702722815,False,
2020-01-28,VRSK,0.07012548066236206,0.005245505497771141,0.00036784359434826404,979134.1018079885,360.16820735800957,False,
2020-01-28,VRSN,0.06722719095427968,0.005720536415128041,0.00038457559394072333,979134.1018079885,376.55107875042387,False,
2020-01-29,A,0.06646560882806099,0.0006882032390884696,4.5741847283458754e-05,983410.3943270614,44.983008074274395,False,
2020-01-29,NEE,0.07138501838807955,-0.00018805836284518929,-1.3424549689735973e-05,983410.3943270614,-13.201841704046481,False,
2020-01-29,NEM,0.06877438376593277,0.0072234695335280374,0.0004967896658203806,983410.3943270614,488.5481211620296,False,
2020-01-29,NFLX,0.06944647635834712,-0.015379297595302543,-0.0010680380268601629,983410.3943270614,-1050.3196971508492,False,
2020-01-29,NKE,0.06599909694574499,-0.0056767981618334185,-0.0003746635522242707,983410.3943270614,-368.44803163284763,False,
2020-01-29,NSC,0.06818617811516764,0.049179564340545934,0.003353366533750812,983410.3943270614,3297.7355052790567,False,
2020-01-29,NTAP,0.05991138582182336,-0.024244506286208445,-0.0014525219701726558,983410.3943270614,-1428.4252034562116,False,
2020-01-29,NTRS,0.06297379289900916,-0.001102763011043284,-6.944516947412752e-05,983410.3943270614,-68.29310149666135,False,
2020-01-29,OXY,0.05890001459742481,-0.017718435163063928,-0.0010436160897479905,983410.3943270614,-1026.3029103451372,False,
2020-01-29,PEP,0.06913606016524376,-0.004984601949577061,-0.00034461574028575104,983410.3943270614,-338.8987010457226,False,
2020-01-29,PLD,0.07001804693288609,0.009836777578713152,0.000688751954174699,983410.3943270614,677.3258308484749,False,
2020-01-29,VLO,0.06294254303278117,0.00593370743849575,0.0003734826357914525,983410.3943270614,367.28670613798255,False,
2020-01-29,VMC,0.06835684384125354,-0.013871243252197574,-0.0009481944088745115,983410.3943270614,-932.4642375299982,False,
2020-01-29,VRSK,0.07018678888053115,-0.003822613264638397,-0.0002682969501770931,983410.3943270614,-263.8460095704031,False,
2020-01-29,VRSN,0.06731776142771392,0.005498429423128615,0.00037014196013329475,983410.3943270614,364.00145097167484,False,
2020-01-30,A,0.06652828490876446,-0.03278313480495065,-0.0021810057325061896,983160.075215603,-2144.2777600164463,False,
2020-01-30,NEE,0.0713897655221302,0.015690784004086078,0.0011201613909100963,983160.075215603,1101.2979573407847,False,
2020-01-30,NEM,0.06928881033445113,0.007844067619828143,0.0005435061135608818,983160.075215603,534.3535114886565,False,
2020-01-30,NFLX,0.0683958479378751,0.013346437322401927,0.0009128408976153832,983160.075215603,897.4687255594188,False,
2020-01-30,NKE,0.06564114181188628,-0.016526381780907373,-0.0010848105701179145,983160.075215603,-1066.5424417118102,False,
2020-01-30,NSC,0.0715577590940552,-0.0015361068204720052,-0.00010992036180207087,983160.075215603,-108.06931117705027,False,
2020-01-30,NTAP,0.05847374786822654,-0.012423522326830638,-0.0007264499121743778,983160.075215603,-714.2165502937295,False,
2020-01-30,NTRS,0.06292036359595136,0.014150980236315114,0.0008903848217080687,983160.075215603,875.3908082813361,False,
2020-01-30,OXY,0.05787112913255848,0.0029651328951127986,0.00017159558866826976,983160.075215603,168.70593186176177,False,
2020-01-30,PEP,0.06880895918545173,0.014816948894520898,0.0010195388317360125,983160.075215603,1002.3698744948061,False,
2020-01-30,PLD,0.07072480130957332,-0.0030051908344802536,-0.00021254152466596677,983160.075215603,-208.9623413770308,False,
2020-01-30,VLO,0.06333214635093756,0.020009291871994517,0.0012672314012157821,983160.075215603,1245.8913197348822,False,
2020-01-30,VMC,0.06742581212404632,0.02188892731389025,0.0014758787006632697,983160.075215603,1451.0250143532066,False,
2020-01-30,VRSK,0.06993629364465849,0.003228249858267418,0.00022577183004611728,983160.075215603,221.969849409705,False,
2020-01-30,VRSN,0.06770513717943381,0.005704008990838227,0.000386190711197426,983160.075215603,379.68728866842855,False,
2020-01-31,AKAM,0.10095049940701285,-0.013317853589492556,-0.0013444439708887523,986796.1670922199,-1326.6921573432649,True,2020-01-30
2020-01-31,ALB,0.10095049940701285,-0.0061896509972236835,-0.0006248483593248459,986796.1670922199,-616.5979659956201,True,2020-01-30
2020-01-31,APA,0.10095049940701285,-0.02625975028759131,-0.002650934905835792,986796.1670922199,-2615.9324042897347,True,2020-01-30
2020-01-31,AWK,0.04471683265026335,-0.0041676340309475535,-0.0001863633935094242,986796.1670922199,-183.9026824013989,True,2020-01-30
2020-01-31,EL,0.033762705624417626,-0.017667461313666033,-0.000596501295464093,986796.1670922199,-588.6251920295107,True,2020-01-30
2020-01-31,LEN,0.10095049940701285,-0.01338098902870688,-0.0013508175250077194,986796.1670922199,-1332.9815561186163,True,2020-01-30
2020-01-31,MCK,0.10095049940701285,-0.031182040985398563,-0.0031478426100059282,986796.1670922199,-3106.279022163419,True,2020-01-30
2020-01-31,ODFL,0.10095049940701285,-0.03624574900428368,-0.003659026463363676,986796.1670922199,-3610.7132893362764,True,2020-01-30
2020-01-31,SPGI,0.06272419567967893,-0.02044278885042783,-0.0012822574880925939,986796.1670922199,-1265.3267744750697,True,2020-01-30
2020-01-31,VRSN,0.08988030963925751,-0.024374224418783452,-0.0021907628379770083,986796.1670922199,-2161.8363715237856,True,2020-01-30
2020-01-31,VRTX,0.01439371463113276,-0.014154811086768193,-0.00020374031144053555,986796.1670922199,-201.05015841169563,True,2020-01-30
2020-01-31,VTRS,0.00765684120694044,-0.022810218898709822,-0.00017465422400297293,986796.1670922199,-172.3481188125997,True,2020-01-30
2020-01-31,WY,0.0608022277015132,-0.03724638986536288,-0.0022646634776531276,986796.1670922199,-2234.7612395018436,True,2020-01-30
2020-01-31,WYNN,0.08036017642471906,-0.0036329100813028425,-0.0002919412950686369,986796.1670922199,-288.08655098966966,True,2020-01-30
2020-02-03,AKAM,0.10163559614109656,0.0035351026936134566,0.00035929226968539987,969504.0369302196,348.3353058978164,False,
2020-02-03,ALB,0.10236985399963326,0.006352792027719767,0.0006503343923677067,969504.0369302196,630.501818755053,False,
2020-02-03,APA,0.10030248457027009,0.0043731388319701026,0.0004386366902173302,969504.0369302196,425.26004191141175,False,
2020-02-03,AWK,0.04543780766677725,0.0023495398780395416,0.00010675794108378396,969504.0369302196,103.5022548550871,False,
2020-02-03,EL,0.03384198815976904,0.005328926350777419,0.00018034146246729066,969504.0369302196,174.84177588793796,False,
2020-02-03,LEN,0.10162909272150443,0.0045208623438628415,0.00045945113832559457,969504.0369302196,445.4397333788487,False,
2020-02-03,MCK,0.09979545203575894,0.009045601855492746,0.0009027099261043985,969504.0369302196,875.1809175351946,False,
2020-02-03,ODFL,0.099273852465871,0.013351614641531562,0.0013254662221045673,969504.0369302196,1285.0448531450254,False,
2020-02-03,SPGI,0.0626938592119122,0.006604713065892831,0.0004140749510881621,969504.0369302196,401.4473366716564,False,
2020-02-03,VRSN,0.08947628058824306,0.011626780897673328,0.001040321109938243,969504.0369302196,1008.5955157888536,False,
2020-02-03,VRTX,0.014479104637705851,0.01523889631610964,0.0002206455743241017,969504.0369302196,213.9167750380034,False,
2020-02-03,VTRS,0.007634641600054846,0.009337103745429065,7.128544067888065e-05,969504.0369302196,69.11152251252449,False,
2020-02-03,WY,0.05973030666147675,-0.0252159388720804,-0.0015061557615864145,969504.0369302196,-1460.2240911037384,False,
2020-02-03,WYNN,0.08169967953992668,0.019181976051829475,0.001567161296377016,969504.0369302196,1519.3692033583134,False,
2020-02-04,AKAM,0.10136336196055701,0.016438950795373275,0.0016663073197232079,975544.3598938516,1625.5567076058162,False,
2020-02-04,ALB,0.10238231354463923,0.11932168932301246,0.012216430608944692,975544.3598938516,11917.669978590604,False,
2020-02-04,APA,0.10011735781809719,0.021044990382630413,0.002106968832416223,975544.3598938516,2055.44156093578,False,
2020-02-04,AWK,0.04526256522241496,-0.01230594698208054,-0.000556998727900001,975544.3598938516,-543.376967470896,False,
2020-02-04,EL,0.033811671996256294,0.021508671184211847,0.0007272441351559004,975544.3598938516,709.4589143172205,False,
2020-02-04,LEN,0.10145643751884581,-0.015601596142698515,-0.0015828823642459577,975544.3598938516,-1544.1719628155893,False,
2020-02-04,MCK,0.10007466451254185,0.03717864023930528,0.003720639948980965,975544.3598938516,3629.6493174241277,False,
2020-02-04,ODFL,0.09997643325110744,0.027558478244830154,0.0027551983607463585,975544.3598938516,2687.8182212148954,False,
2020-02-04,SPGI,0.06271718585919835,0.007609834943745231,0.0004772674325246918,975544.3598938516,465.59555196048245,False,
2020-02-04,VRSN,0.08995614588468355,0.018617012796338317,0.00167471471904443,975544.3598938516,1633.75849859501,False,
2020-02-04,VRTX,0.014608733091316918,0.039694630919797635,0.0005798882682656594,975544.3598938516,565.7067294751769,False,
2020-02-04,VTRS,0.0076582138972070895,0.029602190786553573,0.00022669990886936024,975544.3598938516,221.15581748595451,False,
2020-02-04,WY,0.057863641741950196,-0.0014173993321034972,-8.201588715811625e-05,975544.3598938516,-80.01013613879088,False,
2020-02-04,WYNN,0.08275127370118404,0.03204226985935876,0.002651538643138997,975544.3598938516,2586.6935683548445,False,
2020-02-05,AKAM,0.100361948214506,0.007666411659112082,0.0007694160099228918,1001475.3056933862,770.5511337429136,False,
2020-02-05,ALB,0.11163146796969055,-0.03151607281326052,-0.003518185472783927,1001475.3056933862,-3523.375871842314,False,
2020-02-05,APA,0.09957745811696223,0.02700782677207192,0.0026893707392261624,1001475.3056933862,2693.3383831893693,False,
2020-02-05,AWK,0.04354801661273917,0.0017058068271653681,7.428450404752134e-05,1001475.3056933862,74.39409639927302,False,
2020-02-05,EL,0.0336446087460112,0.004490615524877839,0.0001510850023632786,1001475.3056933862,151.30789892745042,False,
2020-02-05,LEN,0.09728755455049343,0.03565986829134915,0.0034692613816580415,1001475.3056933862,3474.3796027262465,False,
2020-02-05,MCK,0.10110775899840783,0.019430444867567065,0.001964568736901821,1001475.3056933862,1967.467076344421,False,
2020-02-05,ODFL,0.10007162755975157,0.012822333794912932,0.001283151811971343,1001475.3056933862,1285.0448531450231,False,
2020-02-05,SPGI,0.06155817535873464,-0.010573389742500772,-0.0006508785799051086,1001475.3056933862,-651.8388247797458,False,
2020-02-05,VRSN,0.08925828599667376,-0.00568818185847475,-0.0005077173631248305,1001475.3056933862,-508.46640144127963,False,
2020-02-05,VRTX,0.014795346243355625,0.0045897973292090555,6.790764067247687e-05,1001475.3056933862,68.00782520138542,False,
2020-02-05,VTRS,0.007680751735002907,0.0265049481815538,0.0002035779267316315,1001475.3056933862,203.87826640598644,False,
2020-02-05,WY,0.05628550088822368,0.02625975028759142,0.0014780431981367588,1001475.3056933862,1480.223763682041,False,
2020-02-05,WYNN,0.08319149900944738,-0.003165020185412093,-0.00026330277361959106,1001475.3056933862,-263.6912257005965,False,
2020-02-06,AKAM,0.10040736858332427,0.01042209517254511,0.0010464551514002213,1008696.5262693864,1055.555676114108,False,
2020-02-06,ALB,0.10733930356491506,-0.007193478758173666,-0.0007721430001113713,1008696.5262693864,-778.8579619955627,False,
2020-02-06,APA,0.10153470446639806,0.0013841147423994116,0.00014053568131710894,1008696.5262693864,141.7578535614693,False,
2020-02-06,AWK,0.043310010700201185,-0.0005183039936520473,-2.2447751511027172e-05,1008696.5262693864,-22.64296897173148,False,
2020-02-06,EL,0.03355375164515483,0.050715234868014436,0.0017016863953870532,1008696.5262693864,1716.485155826794,False,
2020-02-06,LEN,0.10003550166821476,0.0027957492272783213,0.0002796741764893106,1008696.5262693864,282.10637031201895,False,
2020-02-06,MCK,0.10233443680927341,0.04055217663651156,0.004149884157487586,1008696.5262693864,4185.973734078088,False,
2020-02-06,ODFL,0.10062918430996341,0.05266981081054478,0.0053001200996252145,1008696.5262693864,5346.212733302508,False,
2020-02-06,SPGI,0.06047126372699133,0.0025443567118537125,0.00015386046573804635,1008696.5262693864,155.1985173201573,False,
2020-02-06,VRSN,0.08811520664343821,0.01725596937709928,0.0015205133074959445,1008696.5262693864,1533.7364914175348,False,
2020-02-06,VRTX,0.014756848407278207,-0.006811760371600584,-0.00010052011519041488,1008696.5262693864,-101.39429101277007,False,
2020-02-06,VTRS,0.007827886041578679,0.0,0.0,1008696.5262693864,0.0,False,
2020-02-06,WY,0.05735001704206514,-0.009336115389051991,-0.0005354263766688183,1008696.5262693864,-540.0827262188411,False,
2020-02-06,WYNN,0.08233451639120343,0.014439096460048484,0.0011888360241640293,1008696.5262693864,1199.1747678781646,False,
2020-02-07,AKAM,0.10004804581998988,-0.008561054438230187,-0.0008565167667034815,1022869.7496209984,-876.1050907041772,False,
2020-02-07,ALB,0.10509053055478362,-0.05071876006321119,-0.005330061404123634,1022869.7496209984,-5451.95857390049,False,
2020-02-07,APA,0.10026639421354192,-0.02868002447786,-0.002875642640351142,1022869.7496209984,-2941.40786753544,False,
2020-02-07,AWK,0.04268775608349928,-0.0040740966796875,-0.0001739140453230943,1022869.7496209984,-177.8914159952084,False,
2020-02-07,EL,0.0347669269687337,-0.012149539451901226,-0.0004224021508279988,1022869.7496209984,-432.0623822568063,False,
2020-02-07,LEN,0.0989251754137303,0.012325725359159545,0.001219324543256322,1022869.7496209984,1247.2101902673323,False,
2020-02-07,MCK,0.10500883880975533,-0.012632642164450258,-0.0013265390847880757,1022869.7496209984,-1356.8767015196474,False,
2020-02-07,ODFL,0.10446151274654034,0.012577416376444939,0.001313855941126548,1022869.7496209984,1343.9034975381735,False,
2020-02-07,SPGI,0.059785082314258386,-0.00013528028163911632,-8.087742773290627e-06,1022869.7496209984,-8.272707425514822,False,
