Adj Close,Close,High,Low,Open,Volume
88.31999969482422,88.31999969482422,89.87999725341797,87.19999694824219,87.80999755859375,92797
89.37000274658203,89.37000274658203,90.68000030517578,86.5999984741211,88.23999786376953,72058
88.75,88.75,90.77999877929688,88.33000183105469,90.27999877929688,311917
85.48999786376953,85.48999786376953,88.29000091552734,85.3499984741211,88.0,315517
83.73999786376953,83.73999786376953,86.30000305175781,82.94000244140625,86.1500015258789,370591
85.38999938964844,85.38999938964844,85.55999755859375,82.08000183105469,83.69000244140625,429459
83.20999908447266,83.20999908447266,85.58999633789062,82.55999755859375,85.37000274658203,341792
85.54000091552734,85.54000091552734,85.9000015258789,83.0999984741211,83.52999877929688,333760
82.30999755859375,82.30999755859375,85.30000305175781,81.81999969482422,85.0,356928
81.0199966430664,81.0199966430664,83.37000274658203,80.73999786376953,82.58999633789062,346007
80.44000244140625,80.44000244140625,83.41999816894531,80.30000305175781,81.4800033569336,321592
82.45999908447266,82.45999908447266,82.83000183105469,80.22000122070312,80.81999969482422,307122
80.51000213623047,80.51000213623047,83.5999984741211,80.0999984741211,82.58000183105469,457281
80.81999969482422,80.81999969482422,82.23999786376953,80.66000366210938,81.12999725341797,271131
77.37000274658203,77.37000274658203,81.05000305175781,77.08999633789062,80.93000030517578,396289
75.33000183105469,75.33000183105469,77.52999877929688,74.91000366210938,77.12000274658203,429647
75.73999786376953,75.73999786376953,77.16000366210938,75.20999908447266,75.6500015258789,303430
77.16999816894531,77.16999816894531,77.7300033569336,75.30999755859375,75.58999633789062,266998
78.26000213623047,78.26000213623047,78.63999938964844,76.20999908447266,77.1500015258789,262903
78.26000213623047,78.26000213623047,79.7699966430664,77.79000091552734,78.52999877929688,263002
76.66000366210938,76.66000366210938,78.7699966430664,76.30999755859375,78.16999816894531,282301
72.9000015258789,72.9000015258789,76.62999725341797,72.16000366210938,76.5999984741211,125165
75.88999938964844,75.88999938964844,75.98999786376953,72.75,72.97000122070312,101484
77.5999984741211,77.5999984741211,78.22000122070312,75.6500015258789,75.6500015258789,270638
77.7699966430664,77.7699966430664,77.91999816894531,76.91999816894531,77.6500015258789,238629
77.0999984741211,77.0999984741211,77.97000122070312,73.79000091552734,77.7699966430664,389325
75.54000091552734,75.54000091552734,77.08999633789062,75.06999969482422,76.79000091552734,281147
74.86000061035156,74.86000061035156,76.2300033569336,74.05999755859375,75.30999755859375,289562
76.41000366210938,76.41000366210938,77.0199966430664,74.63999938964844,75.06999969482422,286618
77.86000061035156,77.86000061035156,78.08999633789062,75.66999816894531,76.55999755859375,322170
75.95999908447266,75.95999908447266,79.5999984741211,75.05000305175781,77.75,559169
74.06999969482422,74.06999969482422,76.76000213623047,73.93000030517578,75.58999633789062,358976
73.04000091552734,73.04000091552734,75.02999877929688,72.62999725341797,74.58000183105469,388832
72.31999969482422,72.31999969482422,74.12000274658203,72.0199966430664,73.30000305175781,358703
69.37999725341797,69.37999725341797,72.5999984741211,69.11000061035156,72.0999984741211,436803
69.33999633789062,69.33999633789062,70.4800033569336,68.80000305175781,69.27999877929688,339000
71.2300033569336,71.2300033569336,71.62999725341797,69.5,69.76000213623047,302250
71.31999969482422,71.31999969482422,71.80999755859375,70.3499984741211,71.1500015258789,274414
68.61000061035156,68.61000061035156,71.95999908447266,68.22000122070312,71.43000030517578,324530
69.47000122070312,69.47000122070312,69.88999938964844,67.70999908447266,68.7300033569336,306996
71.58000183105469,71.58000183105469,72.45999908447266,69.54000091552734,69.8499984741211,275688
71.43000030517578,71.43000030517578,72.22000122070312,70.30000305175781,71.61000061035156,95513
72.47000122070312,72.47000122070312,74.26000213623047,70.63999938964844,71.68000030517578,73941
73.44000244140625,73.44000244140625,74.01000213623047,71.8499984741211,72.4800033569336,230042
74.22000122070312,74.22000122070312,75.37000274658203,73.5999984741211,74.05999755859375,273364
73.88999938964844,73.88999938964844,74.58000183105469,72.44000244140625,73.80999755859375,251982
73.55999755859375,73.55999755859375,74.9800033569336,73.38999938964844,73.91000366210938,222600
75.56999969482422,75.56999969482422,76.18000030517578,73.12999725341797,73.55999755859375,208715
74.11000061035156,74.11000061035156,75.66000366210938,73.7699966430664,75.31999969482422,253323
71.7699966430664,71.7699966430664,74.4000015258789,71.72000122070312,73.80000305175781,262748
71.6500015258789,71.6500015258789,72.62000274658203,71.25,71.98999786376953,214486
70.37999725341797,70.37999725341797,73.63999938964844,70.05999755859375,71.70999908447266,330992
72.69999694824219,72.69999694824219,73.2300033569336,69.27999877929688,70.5,334861
72.19000244140625,72.19000244140625,74.0,71.05999755859375,73.04000091552734,344467
73.80999755859375,73.80999755859375,74.23999786376953,72.20999908447266,72.4000015258789,325525
70.7699966430664,70.7699966430664,73.94999694824219,70.12999725341797,73.51000213623047,392249
72.23999786376953,72.23999786376953,72.93000030517578,70.47000122070312,70.91000366210938,363445
71.37000274658203,71.37000274658203,73.58999633789062,71.01000213623047,72.16999816894531,352772
72.0199966430664,72.0199966430664,73.80999755859375,71.16999816894531,71.33000183105469,373645
72.68000030517578,72.68000030517578,75.25,72.36000061035156,73.01000213623047,403636
72.4000015258789,72.4000015258789,73.55999755859375,71.2300033569336,72.62999725341797,430437
72.55999755859375,72.55999755859375,72.94999694824219,70.5,72.0,315679
74.08000183105469,74.08000183105469,74.37999725341797,72.18000030517578,72.77999877929688,86646
73.41000366210938,73.41000366210938,74.91000366210938,73.19999694824219,74.08000183105469,78234
75.19000244140625,75.19000244140625,75.75,72.88999938964844,73.41000366210938,372284
74.37000274658203,74.37000274658203,75.25,73.41000366210938,74.68000030517578,306060
75.08999633789062,75.08999633789062,75.83000183105469,73.94000244140625,74.56999969482422,323726
77.36000061035156,77.36000061035156,77.51000213623047,75.16000366210938,75.30000305175781,320177
78.01000213623047,78.01000213623047,78.26000213623047,76.05999755859375,77.1500015258789,365456
76.77999877929688,76.77999877929688,79.29000091552734,76.41000366210938,78.9000015258789,331925
77.81999969482422,77.81999969482422,78.13999938964844,75.8499984741211,77.0199966430664,347242
75.8499984741211,75.8499984741211,78.11000061035156,75.5199966430664,77.83999633789062,344493
73.81999969482422,73.81999969482422,76.94999694824219,73.69999694824219,75.95999908447266,577936
72.27999877929688,72.27999877929688,74.5199966430664,71.79000091552734,73.91000366210938,467768
72.77999877929688,72.77999877929688,73.27999877929688,71.41000366210938,72.75,350843
73.30999755859375,73.30999755859375,73.81999969482422,72.37999725341797,72.76000213623047,310955
73.86000061035156,73.86000061035156,74.22000122070312,73.2300033569336,73.5,294955
76.22000122070312,76.22000122070312,76.58999633789062,73.55999755859375,74.08000183105469,377906
76.83999633789062,76.83999633789062,77.29000091552734,75.93000030517578,76.41999816894531,302612
76.91999816894531,76.91999816894531,77.08999633789062,75.54000091552734,76.5999984741211,248476
77.87000274658203,77.87000274658203,78.47000122070312,76.87000274658203,77.02999877929688,338174
76.63999938964844,76.63999938964844,78.7699966430664,76.37999725341797,77.80999755859375,296131
78.02999877929688,78.02999877929688,78.44000244140625,75.77999877929688,76.5999984741211,122432
79.19000244140625,79.19000244140625,79.3499984741211,77.22000122070312,78.11000061035156,113713
78.18000030517578,78.18000030517578,79.80000305175781,77.66999816894531,78.9800033569336,435235
77.91000366210938,77.91000366210938,78.08000183105469,76.31999969482422,77.1500015258789,323243
78.61000061035156,78.61000061035156,78.91999816894531,77.2300033569336,78.08999633789062,330511
76.48999786376953,76.48999786376953,78.38999938964844,76.3499984741211,78.37000274658203,353437
77.58000183105469,77.58000183105469,78.02999877929688,75.83999633789062,76.4000015258789,274710
78.87000274658203,78.87000274658203,79.0,77.16999816894531,77.62000274658203,269236
78.54000091552734,78.54000091552734,79.62000274658203,77.77999877929688,78.4800033569336,330043
78.26000213623047,78.26000213623047,79.27999877929688,77.94000244140625,78.19999694824219,317939
79.97000122070312,79.97000122070312,80.8499984741211,78.05000305175781,78.27999877929688,363417
78.73999786376953,78.73999786376953,80.41000366210938,78.55999755859375,80.13999938964844,347214
78.1500015258789,78.1500015258789,79.48999786376953,77.5199966430664,78.73999786376953,436521
79.12999725341797,79.12999725341797,80.66999816894531,77.98999786376953,78.1500015258789,371049
78.93000030517578,78.93000030517578,79.52999877929688,78.0199966430664,79.12999725341797,432923
78.01000213623047,78.01000213623047,79.98999786376953,77.55999755859375,79.51000213623047,347533
77.93000030517578,77.93000030517578,78.47000122070312,76.79000091552734,77.80000305175781,329873
77.55999755859375,77.55999755859375,78.7300033569336,77.33999633789062,78.08999633789062,309922
79.72000122070312,79.72000122070312,79.9000015258789,77.56999969482422,78.05999755859375,316390
81.26000213623047,81.26000213623047,81.62000274658203,79.56999969482422,79.62999725341797,297450
81.04000091552734,81.04000091552734,81.44999694824219,80.48999786376953,81.13999938964844,185078
82.72000122070312,82.72000122070312,83.08999633789062,81.01000213623047,81.02999877929688,84718
83.47000122070312,83.47000122070312,83.8499984741211,82.38999938964844,82.8499984741211,76814
81.68000030517578,81.68000030517578,83.20999908447266,81.44000244140625,83.19999694824219,351161
81.06999969482422,81.06999969482422,81.91999816894531,80.30000305175781,81.48999786376953,266860
80.62999725341797,80.62999725341797,81.44999694824219,80.41999816894531,80.83999633789062,231101
81.94999694824219,81.94999694824219,82.4800033569336,80.58999633789062,80.8499984741211,300360
81.62000274658203,81.62000274658203,82.36000061035156,81.22000122070312,81.94000244140625,235845
81.3499984741211,81.3499984741211,81.73999786376953,80.55000305175781,81.29000091552734,249964
83.16999816894531,83.16999816894531,83.20999908447266,81.5199966430664,81.70999908447266,293774
83.70999908447266,83.70999908447266,84.48999786376953,82.5999984741211,83.13999938964844,321059
85.1500015258789,85.1500015258789,85.5,83.8499984741211,84.04000091552734,344040
85.43000030517578,85.43000030517578,86.19999694824219,84.8499984741211,85.45999908447266,322549
86.58999633789062,86.58999633789062,87.22000122070312,84.63999938964844,85.66000366210938,359534
86.91000366210938,86.91000366210938,87.62999725341797,86.31999969482422,86.86000061035156,353206
