Adj Close,Close,High,Low,Open,Volume
92.6500015258789,92.6500015258789,92.79000091552734,92.5999984741211,92.68000030517578,0
92.62999725341797,92.62999725341797,92.75,92.4000015258789,92.70999908447266,0
92.44999694824219,92.44999694824219,92.79000091552734,92.37999725341797,92.66000366210938,0
92.2300033569336,92.2300033569336,92.54000091552734,92.20999908447266,92.51000213623047,0
92.04000091552734,92.04000091552734,92.26000213623047,91.94999694824219,92.22000122070312,0
92.5199966430664,92.5199966430664,92.56999969482422,92.0999984741211,92.19999694824219,0
92.6500015258789,92.6500015258789,92.86000061035156,92.47000122070312,92.54000091552734,0
92.4800033569336,92.4800033569336,92.76000213623047,92.37999725341797,92.70999908447266,0
92.58000183105469,92.58000183105469,92.6500015258789,92.33000183105469,92.52999877929688,0
92.62000274658203,92.62000274658203,92.88999938964844,92.56999969482422,92.61000061035156,0
92.6500015258789,92.6500015258789,92.68000030517578,92.31999969482422,92.62000274658203,0
92.48999786376953,92.48999786376953,92.68000030517578,92.41999816894531,92.68000030517578,0
92.86000061035156,92.86000061035156,92.95999908447266,92.45999908447266,92.45999908447266,0
93.19999694824219,93.19999694824219,93.25,92.7699966430664,92.87999725341797,0
93.23999786376953,93.23999786376953,93.44999694824219,93.19000244140625,93.25,0
93.19999694824219,93.19999694824219,93.29000091552734,93.05000305175781,93.23999786376953,0
93.45999908447266,93.45999908447266,93.51000213623047,92.98999786376953,93.2300033569336,0
93.0999984741211,93.0999984741211,93.5199966430664,92.9800033569336,93.4800033569336,0
93.33000183105469,93.33000183105469,93.41999816894531,93.05000305175781,93.06999969482422,0
93.37999725341797,93.37999725341797,93.48999786376953,93.20999908447266,93.27999877929688,0
93.7699966430664,93.7699966430664,93.80999755859375,93.36000061035156,93.41000366210938,0
94.33999633789062,94.33999633789062,94.43000030517578,93.66999816894531,93.72000122070312,0
94.25,94.25,94.5,94.11000061035156,94.3499984741211,0
94.04000091552734,94.04000091552734,94.38999938964844,93.98999786376953,94.30999755859375,0
93.80999755859375,93.80999755859375,94.0999984741211,93.68000030517578,94.06999969482422,0
93.9800033569336,93.9800033569336,94.06999969482422,93.80999755859375,93.83000183105469,0
94.2699966430664,94.2699966430664,94.44999694824219,93.9800033569336,93.98999786376953,0
94.22000122070312,94.22000122070312,94.27999877929688,94.08000183105469,94.2300033569336,0
94.06999969482422,94.06999969482422,94.33999633789062,93.94000244140625,94.20999908447266,0
94.31999969482422,94.31999969482422,94.4000015258789,94.02999877929688,94.0999984741211,0
94.5199966430664,94.5199966430664,94.55999755859375,94.2300033569336,94.37000274658203,0
94.08000183105469,94.08000183105469,94.52999877929688,94.01000213623047,94.5199966430664,0
93.95999908447266,93.95999908447266,94.08999633789062,93.76000213623047,94.0199966430664,0
93.94000244140625,93.94000244140625,94.06999969482422,93.8499984741211,94.02999877929688,0
93.94999694824219,93.94999694824219,94.16999816894531,93.87000274658203,93.94999694824219,0
93.79000091552734,93.79000091552734,93.94999694824219,93.5,93.94999694824219,0
93.55999755859375,93.55999755859375,93.87999725341797,93.54000091552734,93.80999755859375,0
93.7699966430664,93.7699966430664,93.79000091552734,93.5,93.58000183105469,0
93.61000061035156,93.61000061035156,93.79000091552734,93.54000091552734,93.75,0
93.80999755859375,93.80999755859375,93.95999908447266,93.4800033569336,93.66000366210938,0
93.94999694824219,93.94999694824219,94.0199966430664,93.70999908447266,93.83999633789062,0
93.86000061035156,93.86000061035156,94.01000213623047,93.69000244140625,93.97000122070312,0
93.3499984741211,93.3499984741211,93.97000122070312,93.27999877929688,93.87999725341797,0
94.12000274658203,94.12000274658203,94.30000305175781,93.31999969482422,93.36000061035156,0
93.87999725341797,93.87999725341797,94.30999755859375,93.86000061035156,94.12999725341797,0
94.08999633789062,94.08999633789062,94.12999725341797,93.81999969482422,93.93000030517578,0
93.86000061035156,93.86000061035156,94.20999908447266,93.81999969482422,94.12000274658203,0
