date,strategy,spy
2021-01-08,1.0,1.0
2021-01-11,0.99573179416097,0.9932592783518485
2021-01-12,1.0027789027839709,0.9934690126797461
2021-01-13,0.9987804853319203,0.9961446123794113
2021-01-14,1.0023110185188742,0.9926561951796448
2021-01-15,0.9974580012382823,0.9854166971972494
2021-01-19,1.0013268052019602,0.9931543680859006
2021-01-20,1.009816700516763,1.006898302557069
2021-01-21,1.004761828909707,1.0078163751391116
2021-01-22,1.0043733191024617,1.0042489950768894
2021-01-25,1.0045098981101983,1.0082096377794194
2021-01-26,0.9996768656937108,1.0066360699941985
2021-01-27,0.9809596837487471,0.9820333626714275
2021-01-28,0.9859640931189416,0.9904791132022287
2021-01-29,0.9660361346766898,0.9706500384900855
2021-02-01,0.9820609814960737,0.9868069952820553
2021-02-02,0.9917557274719287,1.00076075028512
2021-02-03,0.9964396144093868,1.0015477927897254
2021-02-04,1.007184861881117,1.012930944563071
2021-02-05,1.0138940799829608,1.016917793281088
2021-02-08,1.0255012119013955,1.02426177050944
2021-02-09,1.0231359448916242,1.0235798106787792
2021-02-10,1.0242953684686817,1.0231338773955017
2021-02-11,1.026342371121742,1.0247864080431783
2021-02-12,1.033276358296459,1.0298486516401608
2021-02-16,1.037179341953603,1.028956871277604
2021-02-17,1.0332862700153214,1.029192811620989
2021-02-18,1.0217377561284355,1.0248122692426722
2021-02-19,1.0318102022063673,1.0230027611140662
2021-02-22,1.0293422435452753,1.015134060147978
2021-02-23,1.0323202899386548,1.0163669497318626
2021-02-24,1.0523561289297612,1.0275664869887995
2021-02-25,1.0271373997870688,1.0028064573691058
2021-02-26,1.0207823343143416,0.9976395621181703
2021-03-01,1.0446407787920624,1.0218223697651545
2021-03-02,1.0387474131179215,1.0138490171451133
2021-03-03,1.0416342675024368,1.000419899675787
2021-03-04,1.0258403241701137,0.9880397986619417
2021-03-05,1.0469852492013547,1.0062162565224102
2021-03-08,1.0536904526679838,1.0012066835683975
2021-03-09,1.0517642101148956,1.0155013753847932
2021-03-10,1.0621326873473198,1.0218223697651545
2021-03-11,1.0709094611545131,1.0321829697105014
2021-03-12,1.0777670719435866,1.033573009183312
2021-03-15,1.0838349717289435,1.0397369398787455
2021-03-16,1.0747794219134674,1.038425259840402
2021-03-17,1.0788863219795024,1.0419664338871366
2021-03-18,1.069118019035419,1.0268059091116766
2021-03-19,1.0695689019364751,1.0249060591928376
2021-03-22,1.0641467802671458,1.0330897495687648
2021-03-23,1.0441490570963716,1.0249588160398058
2021-03-24,1.0378409976093013,1.0197485601777183
2021-03-25,1.0495025339743247,1.025484919041515
2021-03-26,1.0597923725790506,1.0420104841302749
2021-03-29,1.0491259247177305,1.0414842949245673
2021-03-30,1.0572062998169676,1.0387211981666133
2021-03-31,1.0565606071751774,1.0429314876482603
2021-04-01,1.067707214450311,1.054194384843958
2021-04-05,1.0735761859783013,1.06932516924
2021-04-06,1.0756440448783544,1.0686937249523512
2021-04-07,1.0715120182027864,1.0699304937161598
2021-04-08,1.074915071290139,1.0750092884808187
2021-04-09,1.078199136465581,1.082824715375949
2021-04-12,1.0758505494582966,1.0832196158922247
2021-04-13,1.0740738947324426,1.0864298527894323
2021-04-14,1.0770147409714208,1.0827193740900092
2021-04-15,1.0859237600560943,1.094350620970502
2021-04-16,1.0888224664684825,1.0980081704149605
2021-04-19,1.0843842954356782,1.0926137828124747
2021-04-20,1.0762958390906636,1.084614224176946
2021-04-21,1.084384106575118,1.0948769825842064
2021-04-22,1.0778588399756734,1.0848773187798
2021-04-23,1.0898812845524408,1.0966400267577214
2021-04-26,1.0936247138334139,1.098929518748939
2021-04-27,1.0923324272087054,1.098692543957574
2021-04-28,1.0934614567223337,1.0983766063037539
2021-04-29,1.095124920621276,1.105376543374835
2021-04-30,1.0885226667266026,1.0981135979048984
2021-05-03,1.0943104701272688,1.100481966554573
2021-05-04,1.0871245347517775,1.0936927982593692
2021-05-05,1.084635023325495,1.0940350281326754
2021-05-06,1.0870759795531342,1.1027713723417925
2021-05-07,1.0931345692801424,1.1107973956048034
2021-05-10,1.0853590773338675,1.0997977654199562
2021-05-11,1.0830945417128697,1.0899824057639447
2021-05-12,1.068276970445146,1.0668252532888984
2021-05-13,1.0737776263141559,1.0796409431062237
2021-05-14,1.0829339678488017,1.0962189202259585
2021-05-17,1.0865365173064807,1.0934297036565157
2021-05-18,1.079151722379448,1.0840090721087832
2021-05-19,1.065887918486079,1.0811667538763792
2021-05-20,1.0712030692252352,1.0927980869608702
2021-05-21,1.075022996673137,1.0919032894583725
2021-05-24,1.0825388567307728,1.1030342945366498
2021-05-25,1.0735767964230831,1.100587135432516
2021-05-26,1.082863839715604,1.1027713723417925
2021-05-27,1.0895793495463455,1.1033503183944684
2021-05-28,1.0907673753455767,1.1053237865278676
2021-06-01,1.1021995907898823,1.1043503709789075
2021-06-02,1.103651249498168,1.10608695052494
2021-06-03,1.099207971539912,1.1019820023292328
2021-06-04,1.108374945244782,1.1120605427920967
2021-06-07,1.112467758516143,1.1109816135492006
2021-06-08,1.1142041043146462,1.1112183297285705
2021-06-09,1.111212728111533,1.109560368229
2021-06-10,1.1082216904537079,1.1147181258561143
2021-06-11,1.111878985898495,1.1165601328920847
2021-06-14,1.1060011329316053,1.1190601350471847
2021-06-15,1.1054142068520432,1.1170077040513302
2021-06-16,1.0947917488744443,1.1107709309773215
2021-06-17,1.0755369431873039,1.1104026674965246
2021-06-18,1.0702279352771338,1.0954229125055286
2021-06-21,1.0797546180809783,1.1111047128587925
2021-06-22,1.0811383335088582,1.1170449441786017
2021-06-23,1.0788294930741817,1.1156986101329358
2021-06-24,1.0844197348368771,1.1222989916718324
2021-06-25,1.083084240239106,1.1262853231658596
2021-06-28,1.0825817566324651,1.1285559364814464
2021-06-29,1.0847036943908615,1.1291631574455694
2021-06-30,1.0826113182101234,1.1301133841189828
2021-07-01,1.077078677989483,1.1363705013365937
2021-07-02,1.0812933502102724,1.1450564162066972
2021-07-06,1.0712832897071625,1.1429706242634952
2021-07-07,1.072693979590662,1.1470099712164856
2021-07-08,1.0647599090954822,1.1376641647392896
2021-07-09,1.0812833499934067,1.1498083254097498
2021-07-12,1.079467696982541,1.1539269800411889
2021-07-13,1.0762376273483498,1.1499933191901313
2021-07-14,1.0719249874735173,1.1517091235725703
2021-07-15,1.0691340347039873,1.1477756351295092
2021-07-16,1.067493488666158,1.1387730067696005
2021-07-19,1.0609380205751142,1.1219556411465483
2021-07-20,1.0694919394581444,1.1380338074840595
2021-07-21,1.07217910212856,1.1472477218438353
2021-07-22,1.0849501644502675,1.1496499686648474
2021-07-23,1.0885149823016755,1.1614774158455023
2021-07-26,1.0905041043215724,1.1643289579057263
2021-07-27,1.094488925335707,1.159022325973524
2021-07-28,1.0923549238912729,1.1585469971268214
2021-07-29,1.0944702863655291,1.163352180400832
2021-07-30,1.0954260364232347,1.1577023703513423
2021-08-02,1.092414862400282,1.155273400290853
2021-08-03,1.0958631362734592,1.1646721360230137
2021-08-04,1.0902948932167704,1.1589430182950755
2021-08-05,1.093472309527362,1.166282512915515
2021-08-06,1.0937733534500305,1.1682097757058176
2021-08-09,1.0922239674357748,1.1672595490324043
2021-08-10,1.0915506951458807,1.1687114829760044
2021-08-11,1.091559821814073,1.1716153508632046
2021-08-12,1.0933752125882505,1.1751266983265225
2021-08-13,1.0978783761771786,1.1772654195246892
2021-08-16,1.0956146767433808,1.1800371366824745
2021-08-17,1.090780894390274,1.1723020519137726
2021-08-18,1.085446867627493,1.1594711039887458
2021-08-19,1.0791615656260471,1.16126638845763
2021-08-20,1.0897427850894947,1.1705065950368916
2021-08-23,1.101170403108695,1.1808032316154895
2021-08-24,1.1083014345734876,1.1826776513548258
2021-08-25,1.1156179291350616,1.1851592920582852
2021-08-26,1.1074637490359407,1.1781628893511347
2021-08-27,1.1234063753409795,1.1886967593330924
2021-08-30,1.1228340878518495,1.1939241697908443
2021-08-31,1.1215918388742179,1.1921553499494424
2021-09-01,1.1188350553085642,1.1927891217450457
2021-09-02,1.1216735912656945,1.1964587397492679
2021-09-03,1.1211915113002557,1.1961683184789487
2021-09-07,1.1165254795154125,1.1918913933066053
2021-09-08,1.117706040837955,1.190439459363005
2021-09-09,1.1143414387853512,1.1853440272266715
2021-09-10,1.1071857819661592,1.1759982207494755
2021-09-13,1.1084022029983762,1.179007602330612
2021-09-14,1.106629463903725,1.17264523003106
2021-09-15,1.111063879585442,1.1824398145234778
2021-09-16,1.107592045212456,1.1805654809881398
2021-09-17,1.101286466286628,1.169065522797079
2021-09-20,1.091475771045967,1.1495723850663646
2021-09-21,1.0925928701335947,1.148486473299605
2021-09-22,1.103445092532643,1.1596896311244713
2021-09-23,1.1132320680007792,1.1737799332608652
2021-09-24,1.1085350852577656,1.1757134027390463
2021-09-27,1.1045784719228617,1.1723497227248398
2021-09-28,1.088766463179504,1.1487248273549429
2021-09-29,1.0892673258161523,1.150658038221129
2021-09-30,1.0804257554391572,1.1365942869162162
2021-10-01,1.0930016522354231,1.1501020224320049
2021-10-04,1.0857555399493455,1.1352701935021157
2021-10-05,1.0915999914989594,1.1470825549830659
2021-10-06,1.0885998150075222,1.1518498084978184
2021-10-07,1.0977500327825906,1.1618084391990275
2021-10-08,1.0945862496790406,1.1596896311244713
2021-10-11,1.090634495243908,1.1512938789126923
2021-10-12,1.0940032712469219,1.148459836264126
2021-10-13,1.0981055373488462,1.1525915076993107
2021-10-14,1.1106575532928313,1.1719787869200955
2021-10-15,1.110689609461957,1.1809044351095102
2021-10-18,1.115345791829671,1.1844005244651266
2021-10-19,1.1188913156602636,1.1935379758783982
2021-10-20,1.1260437562417505,1.198225921714702
2021-10-21,1.129068319444585,1.201351333877569
2021-10-22,1.132956199130247,1.2001063757339203
2021-10-25,1.1381470335926747,1.2065424524520305
2021-10-26,1.134439181805487,1.2076281918107936
2021-10-27,1.1181744652482042,1.202278113063441
2021-10-28,1.1301810489908897,1.2138788437285308
2021-10-29,1.1272615518798894,1.2163418643683543
2021-11-01,1.1390811004094015,1.2184342940194262
2021-11-02,1.1584608944692851,1.2233604215030711
2021-11-03,1.1689125533612748,1.2308293945289779
2021-11-04,1.1701949741044941,1.2366298029635219
2021-11-05,1.1822164218334192,1.2409204345715972
2021-11-08,1.1850013979343152,1.2419797955068759
2021-11-09,1.182297888128953,1.2378745024951754
2021-11-10,1.1737848624480514,1.2279162166099593
2021-11-11,1.1838117920954976,1.228313272226193
2021-11-12,1.1810599882555417,1.2375832191848728
2021-11-15,1.1735403191068627,1.2380069980405837
2021-11-16,1.1765414852741747,1.2429067471007447
2021-11-17,1.173607782864548,1.2398876244677985
2021-11-18,1.177164573023434,1.2440986035814319
2021-11-19,1.1747778628794763,1.2418740232009446
2021-11-22,1.1671103353874603,1.238377675233333
2021-11-23,1.1718488936054905,1.24001994760521
2021-11-24,1.1762232586441617,1.243330525956455
2021-11-26,1.140269405898609,1.215600423778856
2021-11-29,1.1471151872336822,1.2305115603871941
2021-11-30,1.1200665920620305,1.2065688308755138
2021-12-01,1.097760236246394,1.1931672124816495
2021-12-02,1.1256225636150712,1.211442029104194
2021-12-03,1.1107975374315424,1.2009010041903765
2021-12-06,1.1292735527793845,1.2151235432601837
2021-12-07,1.1443736324903926,1.2402583016605477
2021-12-08,1.1431147030180242,1.243542329180312
2021-12-09,1.1397214876789463,1.2351466631725312
2021-12-10,1.1416474857223842,1.2467734274451117
2021-12-13,1.1407607136055957,1.2357293159971345
2021-12-14,1.1368382743429228,1.2272272742554344
2021-12-15,1.141107107115539,1.2464028364563602
2021-12-16,1.1389359793929648,1.2354113956513528
2021-12-17,1.1384808839776899,1.2222629584005362
2021-12-20,1.1382633781430713,1.2092663263907504
2021-12-21,1.1370512763264413,1.2307416388586931
2021-12-22,1.143619873684573,1.2430476906379868
2021-12-23,1.1465938236413267,1.2507817409587085
2021-12-27,1.1554335800470101,1.2684832147884677
2021-12-28,1.15570989879388,1.267446439300747
2021-12-29,1.1575129139909972,1.2690679365090303
2021-12-30,1.1562228508481498,1.265559519981655
2021-12-31,1.1563789341705577,1.2623698858400443
2022-01-03,1.1574998399154526,1.2696792090610738
2022-01-04,1.1622859532665117,1.2692538785333933
2022-01-05,1.1485901473159437,1.2448812496821218
2022-01-06,1.1532473349728807,1.2437120648529911
2022-01-07,1.1491972392480723,1.2387948163811726
2022-01-10,1.144224500380233,1.237253488891321
2022-01-11,1.154458124730593,1.2485225065708987
2022-01-12,1.1522456585595264,1.2518979103288759
2022-01-13,1.1469292081153721,1.2346487488782696
2022-01-14,1.1465671199002594,1.2351536456963936
2022-01-18,1.124453658895252,1.213279553532251
2022-01-19,1.108294531061655,1.2006813564026717
2022-01-20,1.0909396613400208,1.1873924066346035
2022-01-21,1.0718711695830572,1.1640828454905385
2022-01-24,1.0798103808313406,1.1690263861818428
2022-01-25,1.0718032618873188,1.154753934997012
2022-01-26,1.0637314850296753,1.1518568772256783
2022-01-27,1.0539310540196896,1.1461688788049356
2022-01-28,1.0718888174023389,1.1746344734961487
2022-01-31,1.0890888591387735,1.1957911759863238
2022-02-01,1.0968357462363452,1.2038709043402842
2022-02-02,1.104388682375757,1.2155654249555394
2022-02-03,1.1040098791165558,1.1869936269384038
2022-02-04,1.1042993619845323,1.1925749910132322
2022-02-07,1.1078065243607926,1.1887476196920956
2022-02-08,1.1136336126685322,1.198528842564775
2022-02-09,1.1268535804554896,1.2160704079776619
2022-02-10,1.1160593832731538,1.1942227804410015
2022-02-11,1.1193770983807645,1.1706742618136106
2022-02-14,1.116194500740212,1.1668469766964722
2022-02-15,1.1198309603778227,1.185664619896399
2022-02-16,1.1178191838001006,1.1869936269384036
2022-02-17,1.1009004530283677,1.1616374966703698
2022-02-18,1.0956974779963555,1.1541160254094895
2022-02-22,1.087092458425524,1.1417302349317555
2022-02-23,1.073644206751257,1.121477553771898
2022-02-24,1.0815470066664947,1.1383548311737786
2022-02-25,1.1060479496110418,1.1634715729384948
2022-02-28,1.1048240445900037,1.1604947764687208
2022-03-01,1.092858119568088,1.142820025878439
2022-03-02,1.1146179818942283,1.1638438018032138
2022-03-03,1.1042098547418746,1.1580492552405552
2022-03-04,1.1060630627515975,1.1486409508645816
2022-03-07,1.1002290176182812,1.1147798479189048
2022-03-08,1.099977246984016,1.106327890700225
2022-03-09,1.1020996560940262,1.135989393460046
2022-03-10,1.1035733846580795,1.130859738336382
2022-03-11,1.0986009277461513,1.1164808252136336
2022-03-14,1.0958849842099692,1.1083215305692293
2022-03-15,1.0961600135656102,1.1326935559925126
2022-03-16,1.1009762783055113,1.1578103839612275
2022-03-17,1.0982393973566735,1.1722955004098985
2022-03-18,1.1006452362166286,1.1851356721627448
2022-03-21,1.1055435815041812,1.1847889596815264
2022-03-22,1.1110249848310128,1.1986527177103514
2022-03-23,1.106493801461082,1.1832159953242936
2022-03-24,1.1142484702824336,1.2010522922074156
2022-03-25,1.1220690401601565,1.2069172674366966
2022-03-28,1.1184229549503777,1.2155022374247746
2022-03-29,1.129632126205968,1.230539490482646
2022-03-30,1.1274235225941318,1.2229409528472734
2022-03-31,1.1149231777746336,1.2041182236114458
2022-04-01,1.1232238450745866,1.2075308674966947
2022-04-04,1.1262681006601294,1.217875433498355
2022-04-05,1.1124781697486426,1.2024918127752589
2022-04-06,1.1074005566372722,1.1904676480704515
2022-04-07,1.1057923737790307,1.1964663257011174
2022-04-08,1.102633122938503,1.1932670367116955
2022-04-11,1.093412346841465,1.1728713431186353
2022-04-12,1.0928113976626896,1.1685257133596358
2022-04-13,1.1083201677620325,1.1819096599338457
2022-04-14,1.097737407397429,1.1671926547297105
2022-04-18,1.09405202406799,1.167672638592322
2022-04-19,1.1164391399396678,1.1865218324556317
2022-04-20,1.1231671792234954,1.1856419482448421
2022-04-21,1.1050936852746103,1.167912458115631
2022-04-22,1.0743863950640182,1.1358660355384593
2022-04-25,1.0744517902560562,1.1424512451736524
2022-04-26,1.0510960306202994,1.1093652023768155
2022-04-27,1.0544536579118098,1.1124841492398088
2022-04-28,1.0694686091538324,1.1405849286101575
2022-04-29,1.044496795127573,1.0984341043706278
2022-05-02,1.047707210249137,1.1050459510413
2022-05-03,1.055073643669405,1.1101113841862202
2022-05-04,1.0852968870443327,1.143917833796966
2022-05-05,1.0592539757551345,1.1032595455842424
2022-05-06,1.0486923177922765,1.0966743359490492
2022-05-09,1.0160580928197955,1.0615616371518535
2022-05-10,1.0143570626904896,1.0640146581278724
2022-05-11,1.0085123122004245,1.047111519526498
2022-05-12,1.0123835070104754,1.0460183666238803
2022-05-13,1.0238412440715068,1.0710263189427247
2022-05-16,1.0229834460796587,1.0666807753877234
2022-05-17,1.0310113675893608,1.0886227100985393
2022-05-18,1.0170980152118159,1.0447384958609145
2022-05-19,1.0168372566074126,1.0383400040860689
2022-05-20,1.0165077050082716,1.0387930060972081
2022-05-23,1.0189075281692428,1.058229249189035
2022-05-24,1.018950343580575,1.050150727691051
2022-05-25,1.0214281938728278,1.059428950233569
2022-05-26,1.02291088443031,1.0805977212835076
2022-05-27,1.0254388048618708,1.1071254500926253
2022-05-31,1.023818693744585,1.1009134175661326
2022-06-01,1.0225495843000758,1.0920084583363134
2022-06-02,1.0253638781653305,1.1128042246855483
2022-06-03,1.0233653146349422,1.0945416490307645
2022-06-06,1.0234884886147446,1.0978739507895845
2022-06-07,1.02221342214629,1.108405148447594
2022-06-08,1.0118140269032316,1.0963544329113062
2022-06-09,0.9968964574530582,1.0702798785213246
2022-06-10,0.9797666800989191,1.0392465253323369
2022-06-13,0.9510437541492661,0.9997881967761418
2022-06-14,0.9483213646005624,0.996775453239071
2022-06-15,0.9568318339910308,1.0109860099531125
2022-06-16,0.9312926459230925,0.9775261004155884
2022-06-17,0.9329424868348186,0.979633529562367
2022-06-21,0.9409374933678153,1.0042943383800016
2022-06-22,0.9346349401602579,1.0024735375276166
2022-06-23,0.936207370892884,1.012300448519402
2022-06-24,0.9465954837257248,1.0444852285138675
2022-06-27,0.9463592539549066,1.0404957074719028
2022-06-28,0.9440696397724204,1.0192355601837513
2022-06-29,0.9406110716097179,1.0184052432719923
2022-06-30,0.9364712432095057,1.0101315559218258
2022-07-01,0.9426081416771002,1.0208151622488544
2022-07-05,0.9410296609803804,1.0227433732831386
2022-07-06,0.9398189368369255,1.0261974812915762
2022-07-07,0.9462910111247455,1.0415667921509526
2022-07-08,0.9464566448367415,1.0407100968157093
2022-07-11,0.9455254546662772,1.028821358592253
2022-07-12,0.9435535141076502,1.0197172681263291
2022-07-13,0.9397334877111987,1.0143621033430763
2022-07-14,0.9405068499648455,1.011898824091258
