date,strategy_return,benchmark_return
2020-08-25,-0.0012479002158591547,0.0034993049179556923
2020-08-26,-0.0004424660028451385,0.010025608090155735
2020-08-27,0.011202366824225301,0.002186550139632537
2020-08-28,0.016072931194396053,0.006459392204906322
2020-08-31,-0.009038861088879042,-0.0036225371165335973
2020-09-01,0.00029765132620053524,0.009418592562241201
2020-09-02,0.02370054610150923,0.01446399890877581
2020-09-03,-0.015467447689027853,-0.03441430567094561
2020-09-04,-0.006186377927396484,-0.00816470426074467
2020-09-08,-0.02175606718611113,-0.027322928654060497
2020-09-09,0.004265301456739882,0.019747358298320528
2020-09-10,-0.015249602580915914,-0.017363647394312287
2020-09-11,0.004029181128342433,0.0005090985135784987
2020-09-14,0.017556765998625764,0.013171268420765214
2020-09-15,0.008941439867321026,0.0050523607393142544
2020-09-16,0.01455730765095405,-0.003968621719216969
2020-09-17,-0.0011676770940452466,-0.008795262741012055
2020-09-18,-0.003646747222466811,-0.015453794955930578
2020-09-21,-0.004597957001925342,-0.011129571279935746
2020-09-22,0.007954827834679237,0.010184379483847206
2020-09-23,-0.019517149668124612,-0.023190958000678163
2020-09-24,0.008980844051730781,0.002665464023424269
2020-09-25,0.012159374736993477,0.016166958226671246
2020-09-28,0.01819970249124222,0.016609348926481804
2020-09-29,-0.00687629484414805,-0.005446025646855923
2020-09-30,0.0007194875045378963,0.007581970599847665
2020-10-01,0.0008050305803328091,0.006420000007290261
2020-10-02,-0.0036424583934617353,-0.009494458004693396
2020-10-05,0.015024195493302047,0.017733086187020408
2020-10-06,-0.012519447910025724,-0.014215967009112207
2020-10-07,0.01496571203127401,0.017406673685050666
2020-10-08,0.017119287671319275,0.008862510057295214
2020-10-09,0.01340022396824485,0.00893015107080064
2020-10-12,0.01089900110688329,0.016087606959996226
2020-10-13,-0.008536382428179928,-0.006526084160733192
2020-10-14,-0.0030151883335156333,-0.006283415235342593
2020-10-15,-0.003475328816156479,-0.0012358597557926565
2020-10-16,-0.003675678437085504,-0.0006042919570593552
2020-10-19,-0.01749113478678757,-0.015203428401004304
2020-10-20,0.004294883644060533,0.004005716435394158
2020-10-21,-0.00038115945372721276,-0.0018929287880528056
2020-10-22,0.014061958262024898,0.005485292518808249
2020-10-23,0.009333770700723887,0.003395181444149742
2020-10-26,-0.019731872017779133,-0.018479912526513598
2020-10-27,-0.014176482962933423,-0.0034474008581141247
2020-10-28,-0.030355221343208436,-0.03417892944495127
2020-10-29,0.010055369394239564,0.010163495031527914
2020-10-30,0.009404062748691698,-0.010424881286366094
2020-11-02,0.0198233511691643,0.011208438679286337
2020-11-03,0.015252183745494776,0.017655924762989716
2020-11-04,-0.006345628145366022,0.022349224155303826
2020-11-05,0.012348130240277564,0.019502769758408034
2020-11-06,-0.0054234592723927,-0.00022837646898088426
2020-11-09,0.10332675734329613,0.012565666696560118
2020-11-10,0.007575529460614347,-0.0014665755224853028
2020-11-11,-0.012836272814788555,0.007428552760524454
2020-11-12,-0.018054704547424846,-0.009700905157134287
2020-11-13,0.02373633259435536,0.01384449694724843
2020-11-16,0.026562500330564592,0.0124825499707224
2020-11-17,0.0028221947392206353,-0.005378305341422029
2020-11-18,-0.015175933403525821,-0.012034818913688627
2020-11-19,0.004377511152746073,0.004210171789433614
2020-11-20,-0.016051632079058614,-0.006847817696322922
2020-11-23,0.026971118315639333,0.00599444168323604
2020-11-24,0.012564016824093853,0.016113718747035932
2020-11-25,-0.0053076629996208335,-0.0015417585945479706
2020-11-27,0.0005356595372432611,0.0027850045646777843
2020-11-30,0.0029013751727757072,-0.004427133966767305
2020-12-01,0.008485350895906421,0.010937390161245952
2020-12-02,-0.010711223393658226,0.002103763604072606
2020-12-03,-0.004511374977906015,-0.00027265220203887
2020-12-04,0.008431758598408515,0.008617643352887283
2020-12-07,0.0024377487828327543,-0.0020549134867724472
2020-12-08,0.0037488450204411893,0.00292616191324524
2020-12-09,-0.007382424185397307,-0.008968871609766116
2020-12-10,0.005879316712204232,-0.0003270958571379712
2020-12-11,0.0011516293842256799,-0.0011725879542904272
2020-12-14,-0.0048685826637129255,-0.004477161303609645
2020-12-15,0.015775621389512755,0.01351942254777505
2020-12-16,0.0008168502834743573,0.0015693527844120592
2020-12-17,0.005856249226942901,0.00559196242686677
2020-12-18,-0.0011039057543600957,-0.008220496558328017
2020-12-21,-0.0026789913925575467,-0.003575511540187981
2020-12-22,-0.00013631485539621676,-0.0016854105960858456
2020-12-23,-0.0047734889844497815,0.0008986414840963519
2020-12-24,0.004266919575690701,0.003890395427502691
2020-12-28,-0.00287225344537379,0.008590822297383172
2020-12-29,-0.0033370975427710657,-0.0019077893087540154
2020-12-30,0.004634524333297748,0.0014267990940848296
2020-12-31,0.008879023133391664,0.005080821253407031
2021-01-04,-0.011962983677267735,-0.013613983822124975
2021-01-05,-0.0020356284694056674,0.006887328746690624
2021-01-06,0.031645687329120334,0.005978513184986323
2021-01-07,0.002195562404602723,0.014857498305214323
2021-01-08,-0.0024491577842893526,0.005697714659280706
2021-01-11,-0.004410547448403386,-0.006740825836411779
2021-01-12,-1.952797683881912e-05,0.00021121912844268564
2021-01-13,-0.001689802553525326,0.0026929787492038226
2021-01-14,0.00823005769033768,-0.003501980199372312
2021-01-15,0.0006657184299506467,-0.007292657904037547
2021-01-19,0.004673895602333236,0.007851960589843054
2021-01-20,0.00522344858065152,0.013838692292137411
2021-01-21,-0.004364954443703583,0.0009116558716901757
2021-01-22,-0.005161955563641833,-0.0035394164744094736
2021-01-25,0.0038721834019632075,0.003943819855746211
2021-01-26,-0.0025420215697507026,-0.001560930514972858
2021-01-27,-0.007542444274713639,-0.024440461382450485
2021-01-28,-0.0012495340043058936,0.008600200820512827
2021-01-29,-0.01945439601002781,-0.02001958917681823
2021-02-01,0.012969218332231122,0.01664550906637663
2021-02-02,0.017400179438632455,0.014140224467191542
2021-02-03,-0.001300419917360524,0.0007863145594166898
2021-02-04,0.0041185040913216935,0.011365709751263164
2021-02-05,0.011540706963706633,0.003935858007879212
2021-02-08,0.0035018087961636636,0.0072219400383219945
2021-02-09,-0.0006810187590037533,-0.0006658210010571652
2021-02-10,0.006109077153351081,-0.00043565260149747154
2021-02-11,0.0026821755952539847,0.0016150658954552366
2021-02-12,0.013063745488545456,0.004939784585931806
2021-02-16,0.004556009182886119,-0.0008660015352057737
2021-02-17,0.006212180252817448,0.00022948472666350916
2021-02-18,-0.0028477385406479143,-0.004256003887434856
2021-02-19,0.009131313181731281,-0.0017659767589335296
2021-02-22,-0.0018557340215287895,-0.007691716045917785
2021-02-23,0.007088070332755901,0.0012143793044092632
2021-02-24,0.013459305710322994,0.011019326486895187
2021-02-25,-0.024384752555791863,-0.024095777385022776
2021-02-26,-0.007877053069365196,-0.005152620223082494
2021-03-01,0.014567677373183442,0.02424019764376939
2021-03-02,-0.003622963888049946,-0.0078032191902133174
2021-03-03,-0.0032225588708216144,-0.013245705500087857
2021-03-04,-0.008368442780235909,-0.012374812685589154
2021-03-05,0.020283622860300644,0.018396582031360742
2021-03-08,0.009216437622550113,-0.004978765054346579
2021-03-09,-0.001848866475659387,0.014277512809395931
2021-03-10,0.014663964663302985,0.006224586256551756
2021-03-11,-0.0032051003795135593,0.010139155868312377
2021-03-12,0.010056215738793658,0.0013467811372471772
2021-03-15,0.013475627291469438,0.005963574374651337
2021-03-16,-0.0009092427393453494,-0.001261320338490246
2021-03-17,-0.00011886322981570236,0.0034098812634899556
2021-03-18,-0.010837530174688748,-0.014549661776192768
2021-03-19,0.007982970850976299,-0.005108817676184874
2021-03-22,0.012345298096194834,0.00798496781307656
2021-03-23,0.0012409633297086153,-0.00787079743934982
2021-03-24,-0.009727582473753556,-0.005083468514321288
2021-03-25,0.00148850009878136,0.005625576112623376
2021-03-26,0.014581538905410559,0.016114956588609397
2021-03-29,0.009599849024918759,-0.0005051068273195236
2021-03-30,-0.007500208326000418,-0.002652958199523048
2021-03-31,6.163526121025524e-05,0.0040533416294838975
2021-04-01,0.010874271356471761,0.010799078859294209
2021-04-05,0.011530629102223383,0.01435311202978129
2021-04-06,-0.001456068175775963,-0.0005905853012750928
2021-04-07,-0.0021542677992155944,0.0011572964304984446
2021-04-08,-0.0031756202474592372,0.004746778556197873
2021-04-09,0.0014778942159205484,0.007270149076117116
2021-04-12,-0.01347600925932491,0.0003645882466716266
2021-04-13,0.0006235668655813146,0.002963683460576405
2021-04-14,0.009179005043007409,-0.003415136352656223
2021-04-15,0.00027178443274570533,0.01074245419619091
2021-04-16,0.00686877810795934,0.0033424259137662116
2021-04-19,-0.00775452984387093,-0.004913047650308866
2021-04-20,-0.017725771665312192,-0.007321543531961572
2021-04-21,0.024484262880908065,0.009462100030156906
2021-04-22,-0.011792707050181029,-0.009133122416069117
2021-04-23,0.018219589160873694,0.010842412350696051
2021-04-26,0.005028027273128083,0.002087620908898691
2021-04-27,-0.0014991128390876662,-0.00021550331899955477
2021-04-28,-0.0016512464470195016,-0.00028739969425406464
2021-04-29,0.010657663975529823,0.006372792767143753
2021-04-30,-0.004922484941824722,-0.006570513216365037
2021-05-03,0.015865984960671067,0.0021567803508037997
2021-05-04,-0.0035242486138757512,-0.006169337672248809
2021-05-05,0.005396847664439021,0.00031279746965928723
2021-05-06,0.002851139742176106,0.007985585867032574
2021-05-07,0.018156768203917185,0.007277991122397465
2021-05-10,-0.003583287875270083,-0.009902380186043613
2021-05-11,-0.006744912070634465,-0.008924752271950998
2021-05-12,-0.018224605857391364,-0.021245233032779476
2021-05-13,0.0058015138378526895,0.01201251837200945
2021-05-14,0.014685575210015378,0.015355337359152399
2021-05-17,0.003241439127064064,-0.002544523483510863
2021-05-18,-0.009639722648840826,-0.00861567834742083
2021-05-19,-0.005627375720045502,-0.0026217825009537954
2021-05-20,0.008698730943535227,0.010757955472233016
2021-05-21,0.0005828200267470967,-0.0008187158998508304
2021-05-24,0.009833683927852936,0.010194271368004548
2021-05-25,-0.003949610076093297,-0.00221872548981783
2021-05-26,0.0026355698078916728,0.0019845474111135353
2021-05-27,0.004135883011874607,0.000524974865435679
2021-05-28,0.0054941441047159905,0.001788738068438045
2021-06-01,-0.0007133214027298567,-0.0008808568461590172
2021-06-02,0.003294200782762751,0.0015726001939970757
2021-06-03,-0.007196869084341839,-0.0037113639483952188
2021-06-04,0.005904578253304853,0.00914587289042501
2021-06-07,-0.001693121031451957,-0.0009701932233501243
2021-06-08,0.004674427814797576,0.00021316548797978285
2021-06-09,-0.001954961362406028,-0.0014919126755557066
2021-06-10,-0.0030337145770946757,0.004648384877148359
2021-06-11,0.005963852938796446,0.0016524922245406692
2021-06-14,-0.010534734352501617,0.002238957866883773
2021-06-15,0.005697899141050107,-0.0018341691233246804
2021-06-16,-0.009159105930111962,-0.005583362168830042
2021-06-17,-0.006899534953704254,-0.00033162951770204785
2021-06-18,-0.012103412448535258,-0.01670731988666041
2021-06-21,0.02121703133787266,0.0143159445955785
2021-06-22,0.0007793920509371026,0.0053461960706966405
2021-06-23,-0.005264965885885293,-0.001205311303686507
2021-06-24,0.006023711592521609,0.005915759498090534
2021-06-25,0.008733606402968741,0.0035520565193292164
2021-06-28,-0.0035946563397345186,0.0020159300032134286
2021-06-29,-0.005736202487938139,0.0005380751530430494
2021-06-30,-0.0008813005956194985,0.0008416772066590639
2021-07-01,0.007700142761465224,0.00553659564244402
2021-07-02,0.0007384216800259933,0.007643539253548326
2021-07-06,-0.0074113979255204954,-0.00182147132412247
2021-07-07,0.004338244479991247,0.003534055863952723
2021-07-08,-0.009027841638499332,-0.008147995435639044
2021-07-09,0.02123633443513416,0.010674778247933281
2021-07-12,0.0008767797581815502,0.003581919539736189
2021-07-13,-0.011168474336212713,-0.0034089646750015135
2021-07-14,-0.0027948048658500424,0.0014922149313552069
2021-07-15,-0.004381557643282847,-0.0034155287633637066
2021-07-16,-0.013130118899629412,-0.007843596692603483
2021-07-19,-0.01795110584661352,-0.014767921294730924
2021-07-20,0.0073629237332163075,0.014330414665499891
2021-07-21,0.014969528718896074,0.008096298088761111
2021-07-22,-0.015945749524586005,0.00209412884057647
2021-07-23,-0.0019717878507456692,0.010287996771777497
2021-07-26,0.017538674847097254,0.002454849675574744
2021-07-27,-0.010373996275208014,-0.00455756949371422
2021-07-28,0.005769145471815195,-0.0004100662612578354
2021-07-29,0.0020861166901773908,0.00414740874577646
2021-07-30,-0.010794377877878238,-0.004856426098946209
2021-08-02,-0.0007777065994418022,-0.0020980443028566498
2021-08-03,0.008331357910718382,0.008135463763766726
2021-08-04,-0.02021873134801326,-0.004918923133127029
2021-08-05,0.011314364167758134,0.006332859605726826
2021-08-06,0.0072728540162559484,0.0016524367362660275
2021-08-09,-0.0039052772303683836,-0.0008135446213638486
2021-08-10,0.00350224597551137,0.001243950392180615
2021-08-11,0.010764045848339645,0.002484878742467389
2021-08-12,-0.004618473765356913,0.0029969502364324274
2021-08-13,-0.0013781352180130709,0.0018198380239258238
2021-08-16,-0.003080256000859915,0.002354655008411921
2021-08-17,-0.007869762179498307,-0.00655523338877162
2021-08-18,-0.014160619677816847,-0.01094499544098837
2021-08-19,-0.02178206413263898,0.0015483234371362897
2021-08-20,0.010633794805718261,0.00795707751684338
2021-08-23,0.01399159924423653,0.008796518727259395
2021-08-24,0.015006304763965427,0.0015874244054374653
2021-08-25,0.0017556397929030755,0.0020983602447592897
2021-08-26,-0.013742929935471857,-0.005903174076911433
2021-08-27,0.012269406464896807,0.008940954033659798
2021-08-30,-0.003497577988877309,0.004397581313332788
2021-08-31,0.009212896058611943,-0.0014815766566952382
2021-09-01,-0.002460339665380987,0.0005314692082392103
2021-09-02,0.008222538723376943,0.0030766150641741152
2021-09-03,-0.002442804397616268,-0.0002427588175996087
2021-09-07,-0.009860652410011371,-0.003575516829695813
2021-09-08,-0.0063720481967790505,-0.0012182425981892564
2021-09-09,-0.0017916493595595058,-0.004280217028024724
2021-09-10,-0.0068692246043650625,-0.007884557125706126
2021-09-13,0.016287738602647366,0.0025592316015876637
2021-09-14,-0.003106160808389055,-0.005396509510041114
2021-09-15,0.013674187978492328,0.008352638275707758
2021-09-16,-0.005037439653678582,-0.0015852269521696716
2021-09-17,-0.006829038008030402,-0.012903413372959749
2021-09-20,-0.009228129658568614,-0.016674185440266553
2021-09-21,-0.0003900945800602044,-0.0009446218183523092
2021-09-22,0.006653780894870112,0.00975481498309394
2021-09-23,0.010248493808887487,0.012150019417616509
2021-09-24,0.0066646081682895045,0.0016472110618543923
2021-09-27,0.003115025889684537,-0.002860915508086981
2021-09-28,-0.009571114106623238,-0.02015184604315312
2021-09-29,0.0061048803834400315,0.001683138855191224
2021-09-30,-0.01327416881125984,-0.01222234413487222
2021-10-01,0.008358915423513889,0.0118841762871158
2021-10-04,0.0003091581438202074,-0.01289603839322806
2021-10-05,0.003226658425492018,0.010404981575824479
2021-10-06,0.003111922926286631,0.004156055801436631
2021-10-07,0.004051376285181215,0.008645688246479821
2021-10-08,-0.00010016469498458878,-0.001823777649815339
2021-10-11,-0.004293220626709308,-0.007239718211772717
2021-10-12,0.005965895801882002,-0.0024615411401438525
2021-10-13,0.006921931440224081,0.00359761444619755
2021-10-14,0.021025952703698437,0.01682064306130071
2021-10-15,0.004700510055315528,0.007615808174435079
2021-10-18,0.007205475242895875,0.0029605206420579844
2021-10-19,0.005375945300975266,0.007714868821297793
2021-10-20,-0.0022785263996682368,0.003927722696912994
2021-10-21,0.0006461674925507229,0.0026082373648450563
2021-10-22,0.0011465796472828298,-0.001036180745822679
2021-10-25,0.0062535691562896276,0.005362801690428132
2021-10-26,0.0013753781502476928,0.0009000190387353779
2021-10-27,-0.009793089120009871,-0.004430189164679965
2021-10-28,0.006928597276011881,0.00964886297584644
2021-10-29,-0.009083791251202247,0.0020291339259019825
2021-11-01,0.016476526600887623,0.0017202145779464662
2021-11-02,-0.0006956415422139967,0.004043094767878008
2021-11-03,0.0039809437407143725,0.006105233516956243
2021-11-04,0.0027253707929972416,0.004712520303954415
2021-11-05,0.005585662706335991,0.0034696089278050124
2021-11-08,0.006708671280501755,0.0008537209944432522
2021-11-09,-0.0017187815456972553,-0.003305371414023428
2021-11-10,-0.00999693487076071,-0.008044866546158214
2021-11-11,0.0033902529519926313,0.0003235276693500655
2021-11-12,-0.002715298784885879,0.007546844519723317
2021-11-15,0.001297020329960019,0.00034242229518555156
2021-11-16,-0.007845897197629598,0.003957824984497371
2021-11-17,-0.014132394061417655,-0.002429219514628267
2021-11-18,-0.009411080879165883,0.0033964119454403807
2021-11-19,-0.013312306072864431,-0.0017882535035962377
2021-11-22,0.007964702155171203,-0.0028151747381706116
2021-11-23,0.009557539646916535,0.0013259941986774049
2021-11-24,0.0016308780913925494,0.00266985624101701
2021-11-26,-0.02423631663400083,-0.022303172218498646
2021-11-29,0.01729742199344461,0.012266607551340236
2021-11-30,-0.02851501942780325,-0.019457616070086114
2021-12-01,-0.029235883323294274,-0.011107203410551714
2021-12-02,0.025142499136216735,0.015316301657013032
2021-12-03,-0.004263766968896417,-0.008701312903057756
2021-12-06,0.003117224985629172,0.01184331295081531
2021-12-07,0.024230073315198362,0.020684823247291373
2021-12-08,0.005046412019680554,0.0026479675356780863
2021-12-09,-0.013663705692932075,-0.006751539837133391
2021-12-10,0.0011990720482056715,0.009413496458462456
2021-12-13,-0.00823342959646353,-0.008858357047762389
2021-12-14,-0.0074485829712977476,-0.006880043556733884
2021-12-15,0.006691428327023658,0.015625045279773042
2021-12-16,0.0018571677272931327,-0.00881851645274212
2021-12-17,0.0011496065614824218,-0.014106585738330457
2021-12-20,-0.0057324809476434375,-0.010633405490204417
2021-12-21,0.030809749042496212,0.017758992432985066
2021-12-22,0.009441559807844108,0.009998714868965974
2021-12-23,0.00593286931482084,0.006222077972414919
2021-12-27,0.0058440207723672215,0.014152153794584565
2021-12-28,-0.0014509249757274649,-0.0008171953242616103
2021-12-29,0.003041142214752262,0.0012792079086265673
2021-12-30,0.0015943940942724196,-0.0027645289726202504
2021-12-31,-0.0016933261628572524,-0.0025201869073463445
2022-01-03,0.00349465060687241,0.005789961364061735
2022-01-04,-0.0047524927904989776,-0.00033493890638969237
2022-01-05,-0.022264283913203897,-0.019202142486770768
2022-01-06,0.014079099119480493,-0.0009394133755055156
2022-01-07,-0.003717578435273638,-0.003953511334494841
2022-01-10,0.004403881990688782,-0.001244366059822366
2022-01-11,0.006611436704276967,0.009108268663244656
2022-01-12,-0.001265853918666958,0.002703542338843734
2022-01-13,-0.008313722164879758,-0.013778587715492119
2022-01-14,-0.009053794253323729,0.0004090208208415991
2022-01-18,-0.028756305325964293,-0.017709612163689825
2022-01-19,-0.01184040968163444,-0.010383557878106742
2022-01-20,-0.016368116496738548,-0.011068068622025473
2022-01-21,-0.021909651926465712,-0.01963064132886827
2022-01-24,0.010615125999592943,0.004246735706896265
2022-01-25,-0.032746666516625736,-0.012208974085799573
2022-01-26,-0.015105769140421693,-0.0025087953939929575
2022-01-27,-0.005145511964308637,-0.004937963506221665
2022-01-28,0.022344888249980988,0.024835410015744186
2022-01-31,0.038921966569439866,0.018011067394991365
2022-02-01,0.005689304731597062,0.006756925874457753
2022-02-02,0.0018638882517306868,0.00971408274181318
2022-02-03,-0.025896468068108497,-0.02350497399483331
2022-02-04,0.008735698199663914,0.004702207959730531
2022-02-07,-0.004224252860332094,-0.0032092765817484104
2022-02-08,-0.00169872352606464,0.00822785984758534
