date,strategy,spy
2021-01-08,1.0,1.0
2021-01-11,0.9995858851836389,0.9932591741635882
2021-01-12,1.0192420868231669,0.9934689695006729
2021-01-13,1.0107139862141192,0.9961443603235315
2021-01-14,1.032265331959079,0.9926558824979621
2021-01-15,1.0143567813491574,0.985416782730474
2021-01-19,1.027488566025845,0.9931542364730436
2021-01-20,1.0128224861235136,1.0068981923502267
2021-01-21,0.9971146649919456,1.0078161369994771
2021-01-22,0.9998033198488134,1.0042490559610053
2021-01-25,0.9872812937199414,1.0082096333280186
2021-01-26,0.981042635046426,1.0066358881458675
2021-01-27,0.9610641286119678,0.9820332425954497
2021-01-28,0.9545907855167765,0.9904789256941898
2021-01-29,0.9332938913470452,0.9706499445134958
2021-02-01,0.9602069579544991,0.9868069069651733
2021-02-02,0.9686500990199796,1.0007605781354358
2021-02-03,0.9814711245649579,1.001547490748514
2021-02-04,0.98540952322704,1.0129307888304675
2021-02-05,1.0010760543062027,1.0169175405871134
2021-02-08,1.026558480766822,1.0242616580891513
2021-02-09,1.0172224884897534,1.023579683166618
2021-02-10,1.020367867416337,1.0231337580148065
2021-02-11,1.0146065499649837,1.0247861864538652
2021-02-12,1.0286104499154918,1.0298484094615858
2021-02-16,1.0268694441087582,1.0289565591579628
2021-02-17,1.0197118526205124,1.0291926889726897
2021-02-18,1.0001812111888868,1.0248124408875023
2021-02-19,1.020504047884794,1.023002645934629
2021-02-22,1.026230184581825,1.0151340000678775
2021-02-23,1.0153005237342798,1.0163667577887618
2021-02-24,1.0689216820124312,1.0275664349232634
2021-02-25,1.0493457263882526,1.002806422859031
2021-02-26,1.0467753543904772,0.9976393422047706
2021-03-01,1.0733475940821147,1.0218223170370144
2021-03-02,1.067976927394173,1.013848813523723
2021-03-03,1.0729176495521602,1.000419670718174
2021-03-04,1.0562342984043565,0.9880396646860579
2021-03-05,1.068824026381785,1.0062162174276932
2021-03-08,1.0835939480682157,1.0012065032872473
2021-03-09,1.0786613157824705,1.0155012419627816
2021-03-10,1.0860374575327265,1.0218223170370144
2021-03-11,1.095822261887213,1.0321827327791726
2021-03-12,1.1094141684544112,1.0335728570138718
2021-03-15,1.10449052734144,1.039736645618295
2021-03-16,1.0914947495274498,1.038425204640503
2021-03-17,1.0966542409171574,1.0419661112893426
2021-03-18,1.0852260907401183,1.0268058567878275
